,user_name,user_location,user_description,user_verified,date,text,hashtags,source
1795,Kwanele Gamedze,Earth,"A human, A slave of truth. Software dev. Using code to build cool stuff.",False,2022-03-15 11:18:33,"@eddiejaoude I don't sleep during the day, except when am sick.😂",,Twitter for Android
1796,Antonio 🎀,"Taytay, Rizal",Pokemon Trainer | Diamonds are made under pressure | magiging CPA. Promise,False,2022-03-15 11:18:33,L'Officiel PH lang malakas for getting Enhypen as their models 💪. https://t.co/TXi4JIdJw2,,Twitter for Android
1797,Diana E. Jaalouk 🇱🇧,"Beirut, Lebanon","PhD, Experimental Medicine, Associate Professor of Molecular & Cell Biology, Cancer & Cardiovascular Research",False,2022-03-15 11:18:33,@adoptdontshopl Who dumps their pet cat in this freezing storm ⛈ ❄️ 😰,,Twitter Web App
1798,Verr⁷☁️,~𝐭𝐞𝐚𝐦 𝐰𝐚𝐧𝐠~ (she/her),"☁️Missing #YOONGI☁️                                           
☁️My Happiness @Rainbow__Ashe & @trivialityblue☁️",False,2022-03-15 11:18:33,@Rainbow__Ashe U still love me,,Twitter for Android
1799,faith / charlotte 💜,(s)he/love/it,I love kathy ensemble stars !!!!!!!!!,False,2022-03-15 11:18:33,So skrunkly,,Twitter for Android
1800,Herculean Strength | SEE PINNED TWEET,,"Follow us to become a DEMIGOD. Co-creator of 🔥Zeus Juice🔥 preworkout @optimizedelite

Links/FREE eBooks: https://t.co/1Yzf6frW6l",False,2022-03-15 11:18:33,@Mangan150 Boggles the mind how you're almost expected to be popping pills like a raver from the 90s once you turn 40,,Twitter for Android
1801,1-800-273-8255,Ghana,ohne dich mir es besser.,False,2022-03-15 11:18:33,Adulthood is a trap stay in your magic,,Twitter for iPhone
1802,Slightly Dotty ♥️,Wirral,"Solo happy hermit.
Late dx autistic.
Creative dreamer & maker of wooly things.
Living with chronic illness but staying positive.
Servant to 3 cats & 1 dog ♥️",False,2022-03-15 11:18:33,@ACM_digger I'm stuck because my payment for both gas and electricity gets taken directly from my benefits due to getting into difficulties a year ago. I'm actually around £400 in credit but trying to get it back is impossible. Guess I need to leave it where it is now 💔,,Twitter for Android
1803,HumansBeingBros,,"I'm a bot that mirrors posts from /r/HumansBeingBros.
Check out my follow list for more cool people!",False,2022-03-15 11:18:33,"Three Finnish friends got into action and raised more than $57,000 after having learned that the Ukraine Defense Forces were in need of drones. They are now on their way to deliver 140 DJI Mini drones to the Ukra… https://t.co/G4Vvk9SlxN #humansbeingbros https://t.co/YxZX0yaEVX",,HumansBeingBrosBot
1804,Claire,,36 (she/her) dragon-lady. Developer. Weird game liker. FGC Casual. Wings are meant for aerial raves. @DergMilf = AD.,False,2022-03-15 11:18:33,THISSSSSSS https://t.co/IZC4bfGIo5,,Twitter for iPhone
1805,jarvis 🌟,caffeine,Save your tears 🥲 #GenSquad • 6️⃣5️⃣🎹 • CryptoAddictFam • #ILYAngelQueeN • #ap8testi • #iamcryptonning • #MrWizard currently sus @karljarvis22,False,2022-03-15 11:18:33,no caffeine today,,Twitter for iPhone
1806,Joan_KDLEXDSquad,,Fan of KD Estrada and Alexa Ilacad,False,2022-03-15 11:18:33,I miss someone🕊️,,Twitter for Android
1807,HBCラジオ　Music Delivery BAN BAN RADIO!,札幌,♪番組情報：Music Delivery BAN BAN RADIO! ★火曜日〜金曜日19:00〜21:00 ★毎週土曜日15:00～18:30 BANBANRADIOサタデー 懐かしい洋楽を楽しいトークとともにお届けしています。,False,2022-03-15 11:18:33,I miss someone🕊️,"['banbanradio', 'バンラジ', 'hbcradio', 'radiko']",Twitter Web App
1808,𝑱𝒂𝒔𝒐𝒏,"Rivers, Nigeria",Messi fan⚔️🛡️🇦🇷🇳🇬,False,2022-03-15 11:18:33,@jolas_world If you wish,,Twitter for Android
1809,Chip Coleman,,Blessed,False,2022-03-15 11:18:33,"Listening to ""Toxins in the Life of a Believer #2-Comparisson"" at  https://t.co/Mqz5gCbJX9",,Twitter Web App
1810,khrono,Malaysia,#freepalestine | half-producer / half-amazing,False,2022-03-15 11:18:33,"@earlyPant it really looks good 

kinda like this one food in my country too called popia",,Twitter for iPad
1811,zera.,,"like a snow drifts giving way to spring, i will hold you as long as the wind pass over us. ༉‧₊˚.ㅤㅤㅤ  ─ ` professionally handled by @bintawg",False,2022-03-15 11:18:33,"he takes the ""all rounder"" TOO WELL. https://t.co/kml9LjLU5c",,Twitter for Android
1812,Maria,,"Mum, wife, bookworm, inappropriate SOH.",False,2022-03-15 11:18:33,"@dianebutler95 He's so bitter and sectarian, he can't conceive the fact that most of us rate a person's ability to do their job on everything but their religious persuasion.",,Twitter for Android
1813,Radarspotters Assistant,United Kingdom,#AvGeek #RadarSpotter using big data tools to analyse #ADSB data to discover interesting events in real time.  The alerts posted are experimental.,False,2022-03-15 11:18:33,MULTI FR24 COURSE ALERT : At Tue Mar 15 11:14:54 2022 #SBI2050 from AER to DME is 773 nm from destination and now has a cumulative distance off course of 51nm #AvGeek #ADSB  https://t.co/brS3bqZgzJ https://t.co/xe2CjZpmZA,['SBI2050'],FlightAlerts
1814,POGOSJ,,discord: https://t.co/bTz3ipBwbQ donation link: https://t.co/40s312lgq1,False,2022-03-15 11:18:33,Milpitas: Durant 93.3% (15/15/12) CP:753 (L10) Bug Bite/Stone Edge till 04:47:13 (verified) (28m 39s).https://t.co/QoQUiACqEU,,pogosj1
1815,Anuj° Ku$hwaha°,"Uttar Pradesh, India",I'm so good at sleeping i can do it with my eyes closed!,False,2022-03-15 11:18:33,"When inflation in the USA is highest in 3 decades it is even higher than India’s, in such an unprecedented situation of war &amp; pandemic, the hypocrisy of @RahulGandhi that his party couldn’t manage inflation for years are now lecturing on inflation.
https://t.co/T17U7oylvo https://t.co/GCkYecrwPl",,Twitter for Android
1816,NativeTaino 🌈♑🇺🇸🇺🇦,Somewhere in The United States,"#Veteran 🇺🇸 #LGBTQIA 🌈 #BlackLivesMatter #Resistance ✊🏽#SaltyTongue 🤬 #CancerSurvivor #3BCKD ”The only one that can help save Democracy is YOU! VOTE!""",False,2022-03-15 11:18:33,"@joncoopertweets There might not be a ""History"" if we self destruct with Nukes? Who will be writing those books? 🤔",,Twitter Web App
1817,ciara📖,,19 || booktwt || no.1 mean women apologist || she/her || cr: cdth+mistborn,False,2022-03-15 11:18:33,@isalangwrites weak men won’t last✊✊,,Twitter for iPhone
1818,Yee Yee San,"Yangon,Myanmar",,False,2022-03-15 11:18:33,"@anjditl9 Wow, It's https://t.co/slM7DCnOfH beautiful sky,Thanks for sharing.❣️🌸",,Twitter for Android
1819,Soilent Susman,,I saved toy story 2 by venting the back up,False,2022-03-15 11:18:33,"@ShyGuyKiwi Aren't like 
Most cases of detransitioning is just people who can't afford it or suffered systemic problems due to transitioning ?
I remember there was a statistic about it",,Twitter for Android
1820,Chopps,Brazil,"not much to say honestly

he/him - 20y // 
dni -16 pls //
interact for fb //
cr: way too many shit and I stopped watching anime long ago 😩",False,2022-03-15 11:18:33,@rasher_eye What u reading now?,,Twitter for Android
1821,Patrick Way,"Palm Beach, FL",ATTEMPT TO SUBVERT THE CONSTITUTION AND OVERTHROW THE REPUBLIC  =  Republican Legitimate Political Discourse,False,2022-03-15 11:18:33,"“But here’s a guy that says, you know, ‘I’m gonna declare a big portion of Ukraine independent’ – he used the word ‘independent’ – ‘and we’re gonna go out and we’re gonna go in and we’re gonna help keep peace.’ You gotta say that’s pretty savvy”  #SoftOnRussia 

—DONALD TRUMP https://t.co/L9kLPpZUIG",,Twitter for iPad
1822,FatMiewChef,Hong Kong,"Food, Science, Raising Kids, Cute things and Current Events.

Ask me about soy sauce!

tweets/retweets ≠endorsements. thoughts are not my own",False,2022-03-15 11:18:33,@So_So_Scott @ms_marymary @jayasax You know people gonna want photos of this right?,,Twitter for Android
1823,hana ♡ silv,19-21 | rcbyf | she/they,| icon & header | mw: @pinkceelie | not in any subtwt. | genshin nijisanji tot enstars,False,2022-03-15 11:18:33,@keqingmyi URGH,,Twitter Web App
1824,Hùng Phạm,,,False,2022-03-15 11:18:33,"@Airdrop365Team Good project 
@vdh_06
 
@Vinh36930043
 
@VHong61999773

#Airdrop",['Airdrop'],Twitter Web App
1825,Thorny316,Idaho,"A retired US Air Force Chief. I love CATs 🐈, dogs 🐕, animals,  Movies 🎥🎬, Boise State (BSU) 🐎, CSI 🦅, dancing, art & Hawaii.",False,2022-03-15 11:18:33,@hayekchalong Thank you for following me 😸🐈🐾,,Twitter for Android
1826,Big Unk 😮‍💨😈🦍,East St. Louis ,#RIPRICcY #RIPSHORDY #CIPTRA #CIPPOOK #RIPSTUNZZ #RipKState #RipNasty #RipMontana #RipPhilly #RipTooly #RipBigMall Free da guys 🦍,False,2022-03-15 11:18:33,Ain’t mean to tweet that 😩,,Twitter for iPhone
1827,☠️QueenAwkward☠️,United Kingdom,"Mama we all gonna die 💀

I want to Believe👽Trust Noone 



Instagram: Queen.awkwardness. 🖖🏻🤘🏻✌🏻️",False,2022-03-15 11:18:33,There is no guarantee the ones I buy now will actually go ahead,,Twitter for Android
1828,Mama راينا,"Lagos, Nigeria",,False,2022-03-15 11:18:33,@Dha_mist Lmao..make person try am first.,,Twitter for iPhone
1829,terry gallaway,,,False,2022-03-15 11:18:33,No go Albo for obvious reasons. https://t.co/Xrz1xpf6Qo,,Twitter Web App
1830,Lucid Dream,,"Manchester United!!!🇾🇪🇾🇪🛑🛑
Grace of God and inshallah!!!",False,2022-03-15 11:18:33,"@utdreport @paulpogba Happy birthday Paul, please don't sign the contract!! Go to another club, thank you",,Twitter for Android
1831,The baddest bitch,,Y’all thought I was banned huh 🤷🏻‍♀️              Tip a bitch to get my attention,False,2022-03-15 11:18:33,@matt25050253 Look no further,,Twitter for iPhone
1832,MOEY DntWorry,Foosha village,the sun watches what I do but the moon knows all my secrets - 🇹🇰🇼🇸🏴‍☠️,False,2022-03-15 11:18:33,@ACINPRY 🚩 🚩🚩 2 phones hahah poor guy,,Twitter for iPhone
1833,medline bradley,"England, United Kingdom","@meddiebaddie on Instagram. my only Official account. A&R for DeepStuff Records LTD @deepstuffr, songwriter, backing vocalist. #dremstuff streams on timeline 👇",False,2022-03-15 11:18:33,#Nowplaying Hoping its better today - dRem tgi /@dremtgi |[https://t.co/MgBcFCbVKD] listen now at {https://t.co/5B9EJ3yqSV} #dremstuff #dremtgi,['Nowplaying'],Airtime Pro
1834,Architect X 🇺🇦🇷🇺,London ,"35 years experience. Uk and abroad.
Opinions are my own. Facts are universal.

Digging for the truth, the whole truth and nothing but.
Even when it hurts.",False,2022-03-15 11:18:33,@CladdingYogini Polluter pays    -&gt;     Leaseholder pays,,Twitter Web App
1835,Jake,,"New life, new face. RP. 28 ooc. bi (♂️ lean). NOT REAL.

seojun. aera. dylan. victor. zeno.",False,2022-03-15 11:18:33,@babyaeraa WHO MADE U CRY,,Twitter for Android
1836,Jan Thema,"Limpley Stoke, England",🗒️✍️,False,2022-03-15 11:18:33,"@Powerfm987 For all those who are new to this working from home Bitcoin trading options 

Here's a little tip:

Get a trusted Bitcoin expert and stick to him @Arnoldnike93

Invest and play at similar times each day.
Because :
In times of chaos, your investment is your anchor to success⚖️",,Twitter for Android
1837,genny:) || i love my friends☹️,she/her,"wilbur, tyler, frank ocean, and mac demarco fan :D i love my friends more than anything",False,2022-03-15 11:18:33,@aisthetikos_ GOOD LUCK I HOPE ALL GOES WELL FRIEND!,,Twitter for iPhone
1838,Fendi,,,False,2022-03-15 11:18:33,"@vonderleyen You'd better send troops 2help the Ukrainians, Eastern Europe Leaders are heading 2meet with @ZelenskyyUa Putin, like TRUMP does not care about the rules of law, why are you so afraid ? you are in the position of legitimate defense for the Sake of Western Democracies ? @JoeBiden",,Twitter Web App
1839,Mae Have Thoughts,,True Crime Junkie. Old/New Hollywood Obsessed. Sharing all the nonsense I can. Coffee is my love language.,False,2022-03-15 11:18:33,And that Comic Sans was the devil… absolutely. https://t.co/iGipnfxMZg,,Twitter for iPhone
1840,MegNIC,Shillong,Official Twitter Account of the  Government of Meghalaya.,False,2022-03-15 11:18:33,"Short Notice Inviting #Tender for Construction of Double Lane Road from the Junction near Central Excise and Custom up to the proposed Judicial Academy at Umsawli, East Khasi Hills, Meghalaya (https://t.co/QnYC3LXg08) https://t.co/YgqMHePdEF",['Tender'],Twitter Web App
1841,ㅅky,she/her ,"shin daon, lan wangji, wei wuxian, wen ning, sangwoo shooter before hooman | enjoyer of any series",False,2022-03-15 11:18:33,i just saw jaechan's post thanking the million likes on vlive shut up im crying 🤧😭,,Twitter for Android
1842,HustleDAO,,NFT discussion/alpha group.  Precursor to Doppel's ChillChat world (The Origin of Hustle).,False,2022-03-15 11:18:33,5 invites coming up!,,Twitter Web App
1843,Mabuko Jr,"Busia, Kenya","|| William Ruto Enthusiast || Visual Artist || Runway Model ||                                || AIESECer, Chuka || Son of David || Lionel Messi || Lil Nas X ||",False,2022-03-15 11:18:33,@WMMartha @ReaganGachuhi @UDAKenya @MakauWaMuli @NjeriWanyina @HonJohnMuchiri @kipro_hon Same,,Twitter for iPhone
1844,Todd Sumner 🔰,"Atlanta, GA",UNITED,False,2022-03-15 11:18:33,Great Day to be alive and blessed. CHAMPIONS LEAGUE… BABY!!!!! https://t.co/ZJhkhiy39s,,Twitter for iPhone
1845,Deniz,,Bla bla bla,False,2022-03-15 11:18:33,"⭕ $SOCIAL is launching on Tuesday with the biggest airdrop of 2022! Get your airdrop @0xSocialDao
@TechOnepiece @Yangchen_me #GutterJuice #CloneX",,Twitter for Android
1846,Kate Castle,"London, England","engineer, STEM Ambassador, maths nerd, self confessed geek, storyteller, budding seamstress, crazy crochet lady, blue plaque hunter & engineering mum! (she/her)",False,2022-03-15 11:18:33,@KatBex I survived! Have definitely earned a cup of tea.,,Twitter for Android
1847,🥃 lalisamanoban,,I am proud part of “Lilies” family 🌷,False,2022-03-15 11:18:33,"the Head Lizard is expecting us to trend this tag for Lisa. lets go all out lilies! no more virtual meeting for them 🤗

LISA IN ETERNAL CITY
#LalisaRomana",,Twitter for iPad
1848,Craig Mack,,Yankees fan and long suffering Jets fan. Living the dream since 1978. And that’s the bottom line......,False,2022-03-15 11:18:33,Give me DJ Reed over Stephon Gilmore and Edmunds/Whitehead over Williams. Allocate cash for a run at Zadarius Smith. Sign Bozeman and cut CMG. Sign Laell Collins and trade Becton. #Jets #TakeFlight,,Twitter for iPhone
1849,Vivek Singh 🇺🇦 🤝 🇷🇺,"Amritsar,Punjab 🇮🇳 From -UP",Proud Indian 🇮🇳 Proud Hindu 🕉️,False,2022-03-15 11:18:33,"@hasnatraihan231 @aviation07101 Icj 😂
Wht r u talking men? 
We will have launched invasion on ur country 👍",,Twitter for Android
1850,Pessi LeKangourou 🇲🇦,Marseille,#TeamOM #teamPessi #PessiLivesMatter à la recherche de 13 autres kangourous 🦘 🥊,False,2022-03-15 11:18:33,@TheLoneRaider @RBrammeier @clarkwilliams1 @POTUS 404 no found,,Twitter for iPhone
1851,sheila♤keqing's gf,she/her ♤ 17. ♡ganqing/eimiko♡,"#GANYU : Keqing thank you, you're so kind and considerate I've always seen that in you, take good care of keqing for me.♤
❄ mw: @aoi_hoshii",False,2022-03-15 11:18:33,@eulavdeeznutz Eyyyy u look really pretty!!,,Twitter for Android
1852,Valencia SVF 2022,,Seaton Valley Federation School Trip,False,2022-03-15 11:18:33,"Great news that the UK will have relaxed all travel restrictions by the time our trip comes around. Pupils will not need to complete a Passenger Locator Form on arrival.
Hoping that Spain might have relaxed their restrictions further by the time 10th of April is here.",,Twitter for iPhone
1853,kayla ‹𝟹,19 | she/her | check carrd,"childhood best-friends - lovers - strangers - lovers ♡ 

📖 36/75",False,2022-03-15 11:18:33,@DINDJARlNS i should have i didnt realize it was gonna rip it off,,Twitter for Android
1854,aneesh🔔,"Vishakhapatnam, India","ⓘ @urstrulymahesh||@yuvstrong12 || @imvkohli||
@sunrisers||@gowtam19

 #WeAreMarvel",False,2022-03-15 11:18:33,@suspended_usr45 Network issue?,,Twitter for Android
1855,Dr. Hibo Asad,"London, England","Field Epidemiologist with the UK Public Health Rapid Support Team. Interests are in field epi, health equality and social justice. Views are my own.",False,2022-03-15 11:18:33,@tcooper321 @UCLGlobalHealth Thanks Tracey! Hope all is well with you and PHW family,,Twitter for iPhone
1856,Elias Johansson,"Eskilstuna, Sverige",F1 och AIK 🖤💛 #ME8 #FA14 #ScuderiaFerrari,False,2022-03-15 11:18:33,"@OverTake_gg @SauberEsports Seen half of it, not impressed. Will be hard to manage it before the weekend tbh",,Twitter for iPhone
1857,Karan Sanwal,Ahmedabad,"MBA Finance ||
AU '18",False,2022-03-15 11:18:33,"It is mid March and the temp is already 42° C
Good lord!

#summer",['summer'],Twitter for Android
1858,Sanjay Kumar Singh,"New Delhi, India",Associate Editor with Business Standard,False,2022-03-15 11:18:33,@ShashiTharoor What word play,,Twitter Web App
1859,Neeemo / HubSpot Community Champion,日本 東京都,"Natural born marketer. Founder and CEO of Ecbatana, LLC in Japan. Tweet the #marketing information and news I got. If you'd like to chat, @specroots is better.",False,2022-03-15 11:18:33,List of 50 Most Followed Person on Instagram in the World https://t.co/vbgLMpmFYk https://t.co/PBmzIF38yg,,dlvr.it
1860,nelson,"Federal Capital Territory, Nig",I believe in honestly held view and I believe in loyalty. For I consider loyalty to be the benchmark of judging a man.,False,2022-03-15 11:18:33,@Football__Tweet Funny how City and PSG can't hit anything here 😜😜😜,,Twitter for Android
1861,double masked dai 😷,Canada,¡mujerista! | 🎬 | chismosa 👀 | she/her | #BlackLivesMatter | fluent in GIF | 🇨🇦🇨🇴 | #endVAWG | screaming inside my heart | #ProtectTransKids,False,2022-03-15 11:18:33,79 days 🗳 #VoteFordOut2022,['VoteFordOut2022'],Twitter for iPhone
1862,Daniyar,"Astana, Kazakhstan",JSC NAC Kazatomprom,False,2022-03-15 11:18:33,"@CoyoteDAO dont ask me whyyyyyaa whyyyaa, just drop few coyoties in here
0x15BF032A5BBB114D706F3DA9551276bb66e444d1",,Twitter Web App
1863,Stage Fright,Australia,An Observer,False,2022-03-15 11:18:33,"@vikpat11 @OfficialPrabir @KravetzEva @KyivIndependent Yes, west does need India. India needs the west.

If Russia takes over the world, there won’t be much cricket, instead, it’ll be you hanging out at a local shopping centre car park drinking vodka, &amp; living life without the powers of the genius British institutional structures.",,Twitter for iPhone
1864,🌊 theodore ❀ | ( ◜‿◝ ) ˚*•̩̩͙✩•̩̩͙*˚,20 y/o | he/him,"🌊 kokomi enthusiast | ur average genshin impact enjoyer | NA server, AR51 | 🏳️‍⚧️                                     
‧̍̊˙· 𓆝.° ｡˚𓆛˚｡ °.𓆞 ·˙‧̍̊",False,2022-03-15 11:18:33,@cutieayato when i noticed that for the first time i thought it was so cool,,Twitter for Android
1865,💙LittleViking💙,🇧🇻,"World of warcraft fan (Argent Dawn)  and for the Horde🌺
 Love drawing, fantasy and history🌺
Commissions: ( Closed ) https://t.co/DB0IgleJC5",False,2022-03-15 11:18:33,@Nise_Loftsteinn Happy Birthday!!! 🌺🌺,,Twitter for Android
1866,paniz,Namkanda,"""終わらない夜に願いはひとつ""",False,2022-03-15 11:18:33,@itstatamic @BTS_twt I vote for #Butter for #BestMusicVideo at the 2022 #iHeartAwards @BTS_twt ],"['Butter', 'BestMusicVideo', 'iHeartAwards']",Twitter for iPhone
1867,ETX RevoluSOUND,"Paris, France","Enjoy daily #news from @ETX_studio & @afp with the first 100% #audio augmented news platform 
Try it for free 👉 https://t.co/KZgyRJg65m
#PressAgency #Content",False,2022-03-15 11:18:33,💻 🎮 #HighTech #VideoGames Instagram is now letting users add moderators to livestreams #ETXstudio https://t.co/bf8jvH0UBI,"['HighTech', 'VideoGames', 'ETXstudio']",Sociallymap
1868,ITDigest,California,"ITDigest is a digital publication that covers the latest Technology trends, news, Thought Leadership on the emerging technology disruption across industries",False,2022-03-15 11:18:33,"@CQGInc  to Roll Out Newest #trading  and #Analytics  Platform, CQG One.

#RyanMoroney
#informationTechnology #newsmedia #itdigest #news #digitaladvertising #ecommerce #mobileVirtualNetwork

https://t.co/gN2ABWdJP4","['trading', 'Analytics', 'RyanMoroney', 'informationTechnology']",Twitter Web App
1869,Steve Lewis,Ipswich,"Father of two great sons; Youth Football Coach; #ITFC fan born in Wimbledon. Sports lover, enjoy travelling, quizzes, movies & music. #Patriots #Essex #England",False,2022-03-15 11:18:33,"@Hermesparcels have you got any response to my earlier tweet about the parcel I’ve returned through yourselves to @zalando_uk it’s been sitting with the status you’ve got it for over a week now! 
@zalando_uk I won’t use your service again whilst you use the worst rate courier!",,Twitter for iPhone
1870,Ei,"Marikina City, National Capita",Genshin UID: 800463121,False,2022-03-15 11:18:33,Sometimes I want to gaslight people idk,,Twitter for Android
1871,buggie !! ITS RACE WEEEKKK,all pronouns,full time sebastian Vettel simp since 2006 #SV5         minor | priv: @kinginnit,False,2022-03-15 11:18:33,@AstonMartinF1 @lance_stroll Absolutely stunning 😍😍,,Twitter for iPad
1872,Look At These Graphics!,,Bot designed for the University of Central Florida’s Social Platforms course. Graphics have come such a long way!,False,2022-03-15 11:18:33,Look at these #graphics! Fans should be absolutely stoked about how much games have adapted. One thing's for sure - I  believe we have to wait to hear what's coming up! #GameRevolution https://t.co/mcv2YSmqjV,['graphics'],"Cheap Bots, Done Quick!"
1873,Cotswold Geography,Bourton-on-the-Water... for now,"A twitter account established to help further inspire our pupils and global citizens.

""Inspiring curiosity in the world around us and our place within it"".",False,2022-03-15 11:18:33,"Are you thinking like a Geographer?

Well done to all our students who made it onto our STARS board for all of your amazing efforts!

Who will be our March stars..?!

#geography #thecotswoldschool #teamgeog #cotswoldgeog https://t.co/PZPCaFfJY1",,Twitter Web App
1874,Greys|,,| KEEP CALM AND STAN CRAVITY | Serim•Allen•Jungmo•Woobin•Wonjin•Minhee•Hyeongjun•Taeyoung•Seongmin | OT9,False,2022-03-15 11:18:33,"@kmhluvbot Cravity our cosmos 

FOURTH COSMOS CONCEPT PHOTO
#LibertyInOurCosmos_D7 
#CRAVITY #크래비티 
@CRAVITY_twt @CRAVITYstarship","['LibertyInOurCosmos_D7', 'CRAVITY', '크래비티']",Twitter for iPhone
1875,ᴅᴏɴ'ᴛ ᴛᴇʟʟ ᴅᴏɴ,bottom of the oblivion,,False,2022-03-15 11:18:33,@asdfghjkelz @AREAJULID 80% betul 😌,,Twitter for Android
1876,rho⁷,🇦🇪🇵🇭,,False,2022-03-15 11:18:33,@TXT_members you sang so well taehyun!! so proud of you,,Twitter for iPhone
1877,Tamim,,,False,2022-03-15 11:18:33,"@SpaceMisfits I am very happy to be participating in this project.  I hope this project will gain more popularity 

@MdMusfi25394718
@AKASH91580692
@Antor79128965",,Twitter Web App
1878,picknava 🌿🍃,"Manila City, National Capital ",inactive medyo due to schoolworks,False,2022-03-15 11:18:33,@YnahGives done,,Twitter for Android
1879,xu,mjd,@yumemeiko ♡ - banner made by @UNDERPRESSUUURE - @lolmihir,False,2022-03-15 11:18:33,@ilveyou114 @emUWUily @piisslowrandom u get her ass,,Twitter Web App
1880,Randmc Sather,,"Detroit Lions
Calgary Flames
Saskatchewan Roughriders",False,2022-03-15 11:18:33,"@UTDMarcel Most United fans couldn’t tell you what position he plays. Douchebags, most of them.",,Twitter for iPhone
1881,Aa’,tiktok / 86thcent ,🏂,False,2022-03-15 11:18:33,im trying to cram 4 weeks of calc lecture into 1 day of studying dont mind me,,Twitter for iPhone
1882,Фама Мінкевіч,"Lodz, Poland","Dziaders, brodacz, piwosz, rowerzysta, razemita, BOFH.",False,2022-03-15 11:18:33,@SebastianT95p @KacperStecRAZEM God created Poland to train the faithful,,Twitter Web App
1883,Xoxonelle × ,,worthless Servants,False,2022-03-15 11:18:33,"Accepting Christ and His Words #PureDoctrinesOfChrist
🖤🖤 https://t.co/Y00gELZU8l",['PureDoctrinesOfChrist'],Twitter for Android
1884,w,they/them ,watch your mouth when you speak my name Jennie ㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤ,False,2022-03-15 11:18:33,@udajkrm we always got all of the slander istg,,Twitter for Android
1885,Ashikur Rahman,"Satkhira, Bangladesh.",💯💯Follow Back💯💯                                                                                                    💯💯In 1 Hour💯💯,False,2022-03-15 11:18:33,"@werenode One of the best projects that provide good opportunities for everyone. Werenode has great goals, big plans for the future, and a strong trustworthy team. Join here without any hesitation.",,Twitter Web App
1886,Oyin Ogunbekun,"Lagos, Nigeria",Lady of Leisure💆🏽‍♀️💅🏾 Physiotherapist. Certified Skincare Consultant. Writer. Pro MUA 💄. Founder/CEO- @simwitng @ThriftstoreHR @honeyriccibeaut,False,2022-03-15 11:18:33,Lmfaoo see ehnn https://t.co/mDXd595Jy2,,Twitter for iPhone
1887,mohsinali,,,False,2022-03-15 11:18:33,@IND_Pritesh U don’t wqtch shows i guess i alwqys speak and write what i feel,,Twitter for iPhone
1888,Grunto,"Manitoba, Canada",Twitch Streamer (on hiatus) | Leftist | The Biggest Naruto and Jujutsu Kaisen Fan You Know | he/him 🇨🇦🇬🇾🇬🇧,False,2022-03-15 11:18:33,@SirianTwitch @bioware there's gotta be a mod for that,,Twitter Web App
1889,Marc McFadden 🇺🇸,All over USA,"I build things that hold the bad guys accountable.  If you are a basher of any stock, I will immediately block you.  It’s not your business how people invest.",False,2022-03-15 11:18:33,"@Toasterfree @Ibbeguri @payattention747 @JesseKellyDC It may not directly control production, but it can most certainly put restrictions in place that make production more costly",,Twitter for iPhone
1890,@Redfox13,,My other account got suspended @Redfox13,False,2022-03-15 11:18:33,@ravipromotes @selenaroyf done,,Twitter for Android
1891,YourMe,atom,"Smart Home, Office Technology, Home Automation & Design, building management systems. I discuss tech, sports, family & Islam. Founder: @clicktechsys #AVtweeps",False,2022-03-15 11:18:33,"All my circle of 20 friends are out permanently from this country 😔. The last one left today 10am and said we will be with you via zoom😂… I laughed and replied I now have 19 people to receive me in 8 countries and 3 continents… 
Positivity Always ✌️🕊
God bless Nigeria 🇳🇬🙏",,Twitter for iPhone
1892,Piotr Nowak 🇵🇱,Polska,,False,2022-03-15 11:18:33,"@POTUS 
#PENTAGON 
@SecDef
@LloydJAustin4
@StateDept
@SecBlinken
@ABlinken
@AntonyBlinken71 
@KamalaHarris
@HouseGOP
@GOP
@TheDemocrats 
@CIA 
@FreeEagle1980 
Intelligent use of biological weapons as a key to de-escalating conflicts. https://t.co/8YJ2rtBIPH",['PENTAGON'],Twitter Web App
1893,Re’Sha_White 🎯,COCAINE CITY,SNAPCHAT:juiicy_sha #ARIES:: BOSS MADE:: #INDEPENDENT #NYLA #DALLAS & #WAYLYN GRAMFAM ALUMNI,False,2022-03-15 11:18:33,THIS NIGKA STAY TRYNA GET MY ATTENTION ⁉️⁉️,,Twitter for iPhone
1894,Sport,,"HIgh School Live Stream Today
@Basketball
@Baseball
@Football
@Lacross
@High School
@Maxpreps",False,2022-03-15 11:18:33,"East Lansing vs. Rockford | Girls High School Basketball Playoff 2022
Trojans @ Rams
Watch Live Here: https://t.co/ji2aNIjvLs
Today 15 @ 7p.
at Calvin University""
Please LIKE and SHARE !!",,Twitter Web App
1895,swagger prince🤴🇬🇲,,Cool Calm Cute (Tripple C) Anyday Without Smile Is A Day Waste ☺️ Snapchat: @swaggerprince01,False,2022-03-15 11:18:33,Ma day one G that’s good one Fr 🥰 https://t.co/n1EaPiXLep,,Twitter for iPhone
